time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1584175612.14291501,0.03556247,0.00947567,0.00000303,398741.00000000,0.04071449,0.000000,0.000000
1584175612.24296188,0.03556190,0.00953461,0.00000260,394377.00000000,0.03513176,0.000000,0.000000
1584175612.34309292,0.03556262,0.00948868,0.00000263,395222.00000000,0.03610752,0.000000,0.000000
1584175612.44317698,0.03556725,0.01139291,0.00000271,396315.00000000,0.03909273,0.000000,0.000000
1584175612.54325294,0.03556963,0.01047066,0.00000265,397181.00000000,0.03739088,0.000000,0.000000
1584175612.64339995,0.03557168,0.00996373,0.00000272,398074.00000000,0.03713503,0.000000,0.000000
1584175612.74341011,0.03557585,0.01097650,0.00000274,398870.00000000,0.03876452,0.000000,0.000000
1584175612.84352899,0.03557800,0.00975798,0.00000274,399416.00000000,0.03722911,0.000000,0.000000
1584175612.94372296,0.03558083,0.00986786,0.00000272,400211.00000000,0.03774662,0.000000,0.000000
1584175613.04370689,0.03558170,0.00949878,0.00000271,400812.00000000,0.03625597,0.000000,0.000000
1584175613.14378810,0.03563931,0.01022120,0.00000355,401503.00000000,0.07994160,0.000000,0.000000
1584175613.24386692,0.03564344,0.01060419,0.00000270,402119.00000000,0.03881785,0.000000,0.000000
1584175613.34398699,0.03564749,0.01028387,0.00000270,402836.00000000,0.03876921,0.000000,0.000000
1584175613.44399691,0.03564901,0.00971471,0.00000270,403359.00000000,0.03682903,0.000000,0.000000
1584175613.54412389,0.03565150,0.01015200,0.00000270,403782.00000000,0.03756902,0.000000,0.000000
1584175613.64416790,0.03565946,0.01396976,0.00000272,404463.00000000,0.04182361,0.000000,0.000000
1584175613.74431992,0.03566317,0.01085792,0.00000270,404446.00000000,0.03853867,0.000000,0.000000
1584175613.84442902,0.03566843,0.01073201,0.00000279,405150.00000000,0.03974881,0.000000,0.000000
1584175613.94448900,0.03567283,0.01048754,0.00000274,405750.00000000,0.03909332,0.000000,0.000000
1584175614.04456711,0.03567961,0.01122708,0.00000285,406423.00000000,0.04095614,0.000000,0.000000
1584175614.14466310,0.03568676,0.01161268,0.00000280,407172.00000000,0.04125240,0.000000,0.000000
1584175614.24481010,0.03569501,0.01231894,0.00000289,407836.00000000,0.04213241,0.000000,0.000000
1584175614.34482598,0.03570096,0.01144212,0.00000287,408134.00000000,0.04034436,0.000000,0.000000
1584175614.44496107,0.03571185,0.01307953,0.00000295,408941.00000000,0.04423205,0.000000,0.000000
1584175614.54500103,0.03572120,0.01240809,0.00000297,409757.00000000,0.04304272,0.000000,0.000000
1584175614.64509797,0.03572729,0.01180792,0.00000287,410767.00000000,0.04050136,0.000000,0.000000
1584175614.74518609,0.03573764,0.01490752,0.00000282,411590.00000000,0.04386255,0.000000,0.000000
1584175614.84527493,0.03574154,0.01064226,0.00000276,410778.00000000,0.03880719,0.000000,0.000000
1584175614.94534206,0.03574549,0.01158743,0.00000273,411649.00000000,0.03885382,0.000000,0.000000
1584175615.04543591,0.03574791,0.01011753,0.00000278,411904.00000000,0.03765530,0.000000,0.000000
1584175615.14550209,0.03574966,0.00988874,0.00000275,412483.00000000,0.03712756,0.000000,0.000000
1584175615.24556994,0.03575137,0.00983367,0.00000276,413147.00000000,0.03710320,0.000000,0.000000
1584175615.34563589,0.03575568,0.01151957,0.00000279,413778.00000000,0.03916234,0.000000,0.000000
1584175615.44577599,0.03575613,0.01003018,0.00000265,412115.00000000,0.03611621,0.000000,0.000000
1584175615.54586101,0.03575959,0.00953609,0.00000267,412063.00000000,0.03849950,0.000000,0.000000
1584175615.64599895,0.03576302,0.01033186,0.00000270,412948.00000000,0.03849137,0.000000,0.000000
1584175615.74604511,0.03576758,0.01003202,0.00000275,413753.00000000,0.03939254,0.000000,0.000000
1584175615.84618902,0.03577327,0.01151041,0.00000272,414564.00000000,0.04030410,0.000000,0.000000
1584175615.94621396,0.03577954,0.01077567,0.00000275,415264.00000000,0.04077549,0.000000,0.000000
1584175616.04627204,0.03578259,0.01006349,0.00000276,415872.00000000,0.03821229,0.000000,0.000000
1584175616.14639401,0.03578553,0.00963295,0.00000278,416680.00000000,0.03814095,0.000000,0.000000
1584175616.24648309,0.03579165,0.01118907,0.00000278,417466.00000000,0.04068445,0.000000,0.000000
1584175616.34659600,0.03580126,0.01137569,0.00000283,418119.00000000,0.04350108,0.000000,0.000000
1584175616.44663501,0.03580915,0.01106477,0.00000283,418539.00000000,0.04213056,0.000000,0.000000
1584175616.54668808,0.03581590,0.01074109,0.00000279,419189.00000000,0.04123977,0.000000,0.000000
1584175616.64680910,0.03582222,0.01070232,0.00000279,419776.00000000,0.04090440,0.000000,0.000000
1584175616.74687600,0.03582820,0.01055405,0.00000282,420332.00000000,0.04064287,0.000000,0.000000
1584175616.84698606,0.03583404,0.01087232,0.00000281,420901.00000000,0.04053772,0.000000,0.000000
1584175616.94703007,0.03584104,0.01025292,0.00000279,421297.00000000,0.04149074,0.000000,0.000000
1584175617.04717588,0.03584792,0.01082848,0.00000281,421569.00000000,0.04141132,0.000000,0.000000
1584175617.14725995,0.03585254,0.01024151,0.00000276,422230.00000000,0.03958988,0.000000,0.000000
1584175617.24734807,0.03586097,0.01175263,0.00000276,422706.00000000,0.04268792,0.000000,0.000000
1584175617.34741497,0.03586696,0.01044875,0.00000276,422977.00000000,0.04071956,0.000000,0.000000
1584175617.44755197,0.03587697,0.01510521,0.00000273,423065.00000000,0.04400680,0.000000,0.000000
1584175617.54758692,0.03587633,0.00827066,0.00000258,418250.00000000,0.03535625,0.000000,0.000000
1584175617.64764810,0.03587781,0.00930619,0.00000264,419284.00000000,0.03708263,0.000000,0.000000
1584175617.74776793,0.03587998,0.01003621,0.00000264,420286.00000000,0.03765058,0.000000,0.000000
1584175617.84785604,0.03588168,0.00976526,0.00000268,421172.00000000,0.03726504,0.000000,0.000000
1584175617.94792008,0.03588364,0.01029325,0.00000269,421971.00000000,0.03748836,0.000000,0.000000
1584175618.04809594,0.03588808,0.01114506,0.00000279,422781.00000000,0.03951662,0.000000,0.000000
1584175618.14808702,0.03589368,0.01161585,0.00000277,423586.00000000,0.04048635,0.000000,0.000000
1584175618.24823403,0.03589895,0.01135963,0.00000279,424387.00000000,0.04021325,0.000000,0.000000
1584175618.34825611,0.03590583,0.01102535,0.00000280,425232.00000000,0.04156037,0.000000,0.000000
1584175618.44837809,0.03591034,0.01078930,0.00000282,426073.00000000,0.03961325,0.000000,0.000000
1584175618.54845691,0.03591608,0.01048153,0.00000278,426900.00000000,0.04064245,0.000000,0.000000
1584175618.64854598,0.03592262,0.01152384,0.00000280,427775.00000000,0.04130938,0.000000,0.000000
1584175618.74863100,0.03592892,0.01096767,0.00000283,428322.00000000,0.04112709,0.000000,0.000000
1584175618.84874201,0.03593266,0.01074065,0.00000280,428993.00000000,0.03902240,0.000000,0.000000
1584175618.94877195,0.03593867,0.01217213,0.00000279,429753.00000000,0.04091409,0.000000,0.000000
1584175619.04891610,0.03594398,0.01147272,0.00000284,430504.00000000,0.04033868,0.000000,0.000000
1584175619.14897203,0.03595060,0.01217739,0.00000284,431271.00000000,0.04144027,0.000000,0.000000
1584175619.24906397,0.03595749,0.01174625,0.00000280,432063.00000000,0.04167124,0.000000,0.000000
1584175619.34917402,0.03596350,0.01231411,0.00000285,432827.00000000,0.04095617,0.000000,0.000000
1584175619.44929099,0.03596944,0.01107761,0.00000282,433393.00000000,0.04091300,0.000000,0.000000
1584175619.54933596,0.03598301,0.01193766,0.00000299,434351.00000000,0.04728723,0.000000,0.000000
1584175619.64942503,0.03599273,0.01409229,0.00000286,435224.00000000,0.04409920,0.000000,0.000000
1584175619.74949002,0.03599738,0.01105623,0.00000275,436051.00000000,0.03987978,0.000000,0.000000
1584175619.84958100,0.03600492,0.01152157,0.00000282,434910.00000000,0.04231230,0.000000,0.000000
1584175619.94965911,0.03601436,0.01257552,0.00000283,436015.00000000,0.04391044,0.000000,0.000000
1584175620.04969311,0.03602527,0.01210308,0.00000285,436916.00000000,0.04516767,0.000000,0.000000
1584175620.14983201,0.03603787,0.01218073,0.00000287,438027.00000000,0.04661287,0.000000,0.000000
1584175620.24986911,0.03605294,0.01333991,0.00000296,439150.00000000,0.04870945,0.000000,0.000000
1584175620.34997201,0.03606510,0.01394322,0.00000287,439742.00000000,0.04629232,0.000000,0.000000
1584175620.45004010,0.03607669,0.01397763,0.00000281,440623.00000000,0.04583797,0.000000,0.000000
1584175620.55021095,0.03609059,0.01289079,0.00000295,441330.00000000,0.04780668,0.000000,0.000000
1584175620.65021396,0.03610351,0.01292848,0.00000283,442128.00000000,0.04700463,0.000000,0.000000
1584175620.75035310,0.03611241,0.01223091,0.00000285,442654.00000000,0.04363700,0.000000,0.000000
1584175620.85042095,0.03613625,0.02317322,0.00000282,443203.00000000,0.05630629,0.000000,0.000000
1584175620.95055199,0.03614446,0.01086794,0.00000271,439614.00000000,0.04309348,0.000000,0.000000
1584175621.05066490,0.03615239,0.01117283,0.00000272,441035.00000000,0.04287715,0.000000,0.000000
1584175621.15073490,0.03616078,0.01254275,0.00000278,442207.00000000,0.04328978,0.000000,0.000000
1584175621.25085807,0.03617256,0.01371538,0.00000285,443441.00000000,0.04617833,0.000000,0.000000
1584175621.35089111,0.03619018,0.01384836,0.00000303,444943.00000000,0.05118686,0.000000,0.000000
1584175621.45092297,0.03619978,0.01369618,0.00000280,446198.00000000,0.04437971,0.000000,0.000000
1584175621.55105400,0.03620807,0.01214115,0.00000281,447365.00000000,0.04327763,0.000000,0.000000
1584175621.65116096,0.03621882,0.01316119,0.00000285,448449.00000000,0.04540434,0.000000,0.000000
1584175621.75121403,0.03622882,0.01349704,0.00000288,449367.00000000,0.04477530,0.000000,0.000000
1584175621.85129499,0.03624839,0.01335149,0.00000317,450437.00000000,0.05300072,0.000000,0.000000
1584175621.95142007,0.03626230,0.01285584,0.00000301,451453.00000000,0.04818798,0.000000,0.000000
1584175622.05149198,0.03627339,0.01334727,0.00000286,452314.00000000,0.04578050,0.000000,0.000000
1584175622.15158606,0.03628481,0.01278223,0.00000280,453404.00000000,0.04609468,0.000000,0.000000
1584175622.25169611,0.03629640,0.01328602,0.00000285,454230.00000000,0.04627154,0.000000,0.000000
1584175622.35172391,0.03630956,0.01374921,0.00000284,455212.00000000,0.04763707,0.000000,0.000000
1584175622.45186400,0.03632059,0.01366264,0.00000282,456287.00000000,0.04582612,0.000000,0.000000
1584175622.55194712,0.03633531,0.01229805,0.00000302,457298.00000000,0.04904352,0.000000,0.000000
1584175622.65203190,0.03635016,0.01544049,0.00000294,458197.00000000,0.04918059,0.000000,0.000000
1584175622.75205898,0.03636071,0.01283135,0.00000284,458735.00000000,0.04547998,0.000000,0.000000
1584175622.85221910,0.03637375,0.01356247,0.00000278,458561.00000000,0.04766684,0.000000,0.000000
1584175622.95225000,0.03638824,0.01238982,0.00000285,459299.00000000,0.04895592,0.000000,0.000000
1584175623.05234599,0.03639816,0.01199468,0.00000281,460339.00000000,0.04500888,0.000000,0.000000
1584175623.15243697,0.03641047,0.01376500,0.00000282,461162.00000000,0.04710621,0.000000,0.000000
1584175623.25254607,0.03642098,0.01266440,0.00000283,461707.00000000,0.04556569,0.000000,0.000000
1584175623.35262609,0.03643438,0.01390330,0.00000286,462399.00000000,0.04810168,0.000000,0.000000
1584175623.45269394,0.03644773,0.01378325,0.00000293,463189.00000000,0.04808893,0.000000,0.000000
1584175623.55274701,0.03647044,0.01848630,0.00000306,463974.00000000,0.05629822,0.000000,0.000000
1584175623.65287089,0.03648691,0.01350676,0.00000283,462268.00000000,0.05088314,0.000000,0.000000
1584175623.75297904,0.03650013,0.01469487,0.00000281,463375.00000000,0.04806714,0.000000,0.000000
1584175623.85305405,0.03651021,0.01301706,0.00000281,464508.00000000,0.04533831,0.000000,0.000000
1584175623.95311499,0.03652229,0.01388691,0.00000283,465696.00000000,0.04712136,0.000000,0.000000
1584175624.05318999,0.03653332,0.01346888,0.00000277,466748.00000000,0.04621339,0.000000,0.000000
1584175624.15324998,0.03654312,0.01255953,0.00000281,467490.00000000,0.04515824,0.000000,0.000000
1584175624.25336099,0.03655737,0.01304174,0.00000299,468581.00000000,0.04909501,0.000000,0.000000
1584175624.35349798,0.03656786,0.01251705,0.00000282,469511.00000000,0.04580791,0.000000,0.000000
1584175624.45352101,0.03657818,0.01241641,0.00000283,470435.00000000,0.04568647,0.000000,0.000000
1584175624.55367804,0.03658633,0.01129979,0.00000278,470950.00000000,0.04378355,0.000000,0.000000
1584175624.65373898,0.03659301,0.01101082,0.00000279,471537.00000000,0.04249416,0.000000,0.000000
1584175624.75382304,0.03660038,0.01129850,0.00000278,472096.00000000,0.04312544,0.000000,0.000000
1584175624.85388803,0.03661078,0.01205556,0.00000285,472714.00000000,0.04582636,0.000000,0.000000
1584175624.95398092,0.03662077,0.01212527,0.00000282,473213.00000000,0.04548027,0.000000,0.000000
1584175625.05405307,0.03662958,0.01197903,0.00000280,473427.00000000,0.04444773,0.000000,0.000000
1584175625.15416908,0.03664111,0.01280786,0.00000286,473930.00000000,0.04689696,0.000000,0.000000
1584175625.25423408,0.03664710,0.01100744,0.00000273,473083.00000000,0.04197537,0.000000,0.000000
1584175625.35434294,0.03665560,0.01185180,0.00000279,473853.00000000,0.04422976,0.000000,0.000000
1584175625.45444107,0.03666329,0.01108148,0.00000285,474522.00000000,0.04352134,0.000000,0.000000
1584175625.55450702,0.03667583,0.01224115,0.00000300,475142.00000000,0.04787415,0.000000,0.000000
1584175625.65460801,0.03668336,0.01168098,0.00000279,475749.00000000,0.04341528,0.000000,0.000000
1584175625.75466704,0.03669799,0.01910965,0.00000277,476313.00000000,0.04979530,0.000000,0.000000
1584175625.85472798,0.03670060,0.00965907,0.00000260,470263.00000000,0.03903508,0.000000,0.000000
1584175625.95487094,0.03670367,0.00971457,0.00000268,471461.00000000,0.03946250,0.000000,0.000000
1584175626.05487299,0.03670689,0.00964928,0.00000270,472490.00000000,0.03959590,0.000000,0.000000
1584175626.15502191,0.03671315,0.01012045,0.00000279,473391.00000000,0.04234005,0.000000,0.000000
1584175626.25513601,0.03671589,0.00962590,0.00000272,474225.00000000,0.03918713,0.000000,0.000000
1584175626.35521293,0.03672058,0.01166149,0.00000274,474909.00000000,0.04094314,0.000000,0.000000
1584175626.45531702,0.03672352,0.01006495,0.00000276,475604.00000000,0.03937815,0.000000,0.000000
1584175626.55535698,0.03672820,0.01021713,0.00000279,475831.00000000,0.04094798,0.000000,0.000000
1584175626.65543389,0.03673257,0.00992604,0.00000274,476662.00000000,0.04068812,0.000000,0.000000
1584175626.75554204,0.03673648,0.01013509,0.00000277,477277.00000000,0.04027638,0.000000,0.000000
1584175626.85564089,0.03673994,0.01022431,0.00000281,477923.00000000,0.03986941,0.000000,0.000000
1584175626.95571399,0.03674336,0.01017472,0.00000280,478416.00000000,0.03984264,0.000000,0.000000
1584175627.05584002,0.03674696,0.01037412,0.00000281,478972.00000000,0.04001908,0.000000,0.000000
1584175627.15587497,0.03675067,0.01019281,0.00000283,479513.00000000,0.04012711,0.000000,0.000000
1584175627.25596499,0.03675266,0.00942555,0.00000285,480108.00000000,0.03856457,0.000000,0.000000
1584175627.35612011,0.03675585,0.00949761,0.00000288,480560.00000000,0.03965658,0.000000,0.000000
1584175627.45610595,0.03675808,0.00938982,0.00000283,480958.00000000,0.03879255,0.000000,0.000000
1584175627.55617595,0.03675961,0.00968664,0.00000283,481368.00000000,0.03815755,0.000000,0.000000
1584175627.65628004,0.03676048,0.00937089,0.00000283,481773.00000000,0.03755086,0.000000,0.000000
1584175627.75635195,0.03676365,0.01084763,0.00000285,482301.00000000,0.03967006,0.000000,0.000000
1584175627.85649490,0.03676542,0.01036122,0.00000282,482799.00000000,0.03838586,0.000000,0.000000
1584175627.95657110,0.03676721,0.00981825,0.00000284,483252.00000000,0.03840968,0.000000,0.000000
1584175628.05668092,0.03676966,0.01026206,0.00000287,483795.00000000,0.03901809,0.000000,0.000000
1584175628.15674996,0.03677107,0.00999224,0.00000283,484427.00000000,0.03806948,0.000000,0.000000
1584175628.25685596,0.03677123,0.00943870,0.00000278,484785.00000000,0.03691706,0.000000,0.000000
1584175628.35690308,0.03677155,0.00943331,0.00000282,485211.00000000,0.03706183,0.000000,0.000000
1584175628.45701408,0.03677090,0.00957546,0.00000282,485632.00000000,0.03617778,0.000000,0.000000
1584175628.55708790,0.03677113,0.01017459,0.00000286,485922.00000000,0.03698146,0.000000,0.000000
1584175628.65718198,0.03677026,0.00923284,0.00000285,486292.00000000,0.03596641,0.000000,0.000000
1584175628.75722694,0.03676964,0.00893274,0.00000283,486258.00000000,0.03619496,0.000000,0.000000
1584175628.85739708,0.03676829,0.00890533,0.00000279,486735.00000000,0.03551719,0.000000,0.000000
1584175628.95745206,0.03676830,0.00958884,0.00000287,487126.00000000,0.03677446,0.000000,0.000000
1584175629.05752206,0.03676916,0.01022596,0.00000289,487553.00000000,0.03757451,0.000000,0.000000
1584175629.15761900,0.03677704,0.01050829,0.00000340,488038.00000000,0.04408867,0.000000,0.000000
1584175629.25767708,0.03678518,0.01152247,0.00000307,488491.00000000,0.04435544,0.000000,0.000000
1584175629.35777903,0.03679656,0.01232445,0.00000340,489006.00000000,0.04739649,0.000000,0.000000
1584175629.45786095,0.03679879,0.00957790,0.00000289,487835.00000000,0.03887622,0.000000,0.000000
1584175629.55792189,0.03679878,0.01030671,0.00000275,488700.00000000,0.03679149,0.000000,0.000000
1584175629.65807009,0.03679750,0.00941096,0.00000274,489522.00000000,0.03559548,0.000000,0.000000
1584175629.75809002,0.03679617,0.00962134,0.00000278,490224.00000000,0.03555757,0.000000,0.000000
1584175629.85824990,0.03679436,0.00935806,0.00000275,490840.00000000,0.03510060,0.000000,0.000000
1584175629.95823503,0.03679219,0.00891628,0.00000283,491364.00000000,0.03475759,0.000000,0.000000
1584175630.05836296,0.03678913,0.00926588,0.00000274,492019.00000000,0.03392065,0.000000,0.000000
1584175630.15848303,0.03678607,0.00905549,0.00000277,492564.00000000,0.03391141,0.000000,0.000000
